"PointID","x","y","Density_0","Density_1","Density_2","Momentum_x","Momentum_y","Energy","Energy_ve"
2556, 2.265471926873161e-02, 1.692262246763287e-03, 1.585733463906505e+00, 1.198287252322387e-02, 1.596992806023270e-12, 2.448828009973528e+01, -1.218361426232198e+01, -1.129199832175364e+05, 3.687948775553217e-04
2557, 4.067312183900140e-02, 1.151200556530927e-03, 2.540752000949887e-01, 1.919963728677690e-03, 2.558555559081683e-13, 4.288919229538557e+01, 1.332152534995025e+00, 1.246133171053427e+05, 2.084224037161506e+01
2558, 6.988459617037940e-02, 6.577281506459673e-04, 7.941875694319731e-01, 6.001417401249674e-03, 7.998674468570221e-13, -1.361610105976535e+01, 1.022657332829795e+00, 1.347789468128521e+04, 1.892327312339615e-01
2559, 1.823413750324317e-02, 4.679529714413566e-03, 1.673821081040660e+00, 1.264852202297801e-02, 1.685817699584168e-12, 5.919367739330752e+01, -1.159668011835229e+01, -1.197121071389404e+05, 3.892832809930060e-04
2560, 3.811031739954601e-02, 1.241944985327458e-03, 3.987034122008802e-01, 3.012872132500326e-03, 4.017824234876482e-13, 4.723401227503708e+01, 1.202703964602055e+00, 1.012136158002447e+05, 7.063952054505891e-01
2561, 5.181422895186139e-02, 9.078739260267471e-04, 1.117231685431450e-01, 8.442556816862363e-04, 1.125962666910631e-13, 1.893692787767102e+01, 9.853489820581063e-01, 1.463880592667293e+05, 2.220147549063897e+03
2562, 4.255893441561871e-02, 1.941064683867182e-03, 2.044810273791448e-01, 1.545196680447146e-03, 2.058673549883958e-13, 3.510982677151297e+01, 2.652340299170746e+00, 1.313800811496833e+05, 8.825298865860350e+01
2563, 5.038998491057261e-02, 1.477924991286497e-03, 1.203769837966343e-01, 9.096497516119142e-04, 1.212568747176650e-13, 1.992185462248161e+01, 1.422469391645378e+00, 1.443901078219764e+05, 1.644655633652234e+03
2564, 5.036143595940618e-02, 1.716645059791297e-03, 1.219670187251135e-01, 9.216651289052088e-04, 1.228636689240026e-13, 1.933719595589106e+01, 1.695477350167179e+00, 1.439941498189499e+05, 1.596768651100103e+03
2565, 5.007922498441836e-02, 1.878466492618563e-03, 1.246388510317340e-01, 9.418552974690510e-04, 1.255828763778937e-13, 1.931206225905587e+01, 2.045143552743360e+00, 1.433972364707554e+05, 1.475229476933374e+03
2566, 2.953916414845320e-02, 2.746492564430532e-03, 1.550455584233913e+00, 1.171628904962739e-02, 1.561554326749978e-12, 4.339923597941348e+01, -2.678802502603939e+00, -1.102976455253205e+05, 3.605939359719403e-04
2567, 2.200495884931713e-02, 1.174054744286028e-03, 1.568935788567349e+00, 1.185593794887248e-02, 1.580184752564953e-12, 3.736495010230097e+00, -4.876104807882708e+00, -1.106194291217302e+05, 3.648906299794595e-04
2568, 5.007834802862608e-02, 4.227666903579838e-03, 2.337408129404580e-01, 1.766303372346334e-03, 2.354439804435401e-13, 1.200411470147538e+01, 7.971650715732205e+00, 1.221534280307665e+05, 7.371630144348422e+02
2569, 2.339219377317941e-02, 9.607808335232409e-04, 1.578940966503507e+00, 1.193154382748338e-02, 1.590148708223447e-12, 2.372713015262999e+01, -8.709181859015358e+00, -1.117361763685833e+05, 3.672153610413313e-04
2570, 2.075115538687886e-02, 3.222742071518237e-03, 1.602541355084897e+00, 1.210988429535273e-02, 1.613936112298101e-12, 3.858095641521700e+01, -2.120251731056473e+01, -1.147066856743418e+05, 3.727051806401132e-04
2571, 3.830245232175868e-02, 3.670800724699781e-03, 4.656866460117452e-01, 3.519042665074345e-03, 4.705535598391726e-13, 2.402528622001768e+01, 1.607333979254616e+01, 8.946773474523910e+04, 7.526307177604995e-01
2572, 5.547285895847866e-02, 3.868333077757378e-03, 1.491115463885828e-01, 1.126787504195068e-03, 1.507132483763641e-13, 7.746034792466397e+00, 4.471032425604045e+00, 1.384192887594562e+05, 2.269838994661855e+03
2573, 1.726298776836127e-02, 4.167801279217591e-03, 1.686307290550101e+00, 1.274287625100906e-02, 1.698393385971203e-12, 3.393628630139170e+01, -6.960857968664311e-01, -1.189497007535738e+05, 3.921880780876287e-04
2574, 5.554245027020571e-02, 1.040525924155402e-03, 9.981537800959539e-02, 7.542723779062197e-04, 1.005995414379362e-13, 1.191245239632143e+01, 1.063140964286522e+00, 1.489885079012500e+05, 3.510167533220077e+03
2575, 7.302448905107109e-02, 3.939771755418661e-03, 9.869571709353780e-01, 7.458114641829845e-03, 9.938989632595685e-13, -1.051434793030204e+01, 9.774029987414442e+00, -2.067746855590707e+04, 3.400823835009470e-04
2576, 2.497967157356352e-02, 3.767156209166970e-03, 1.566625421815296e+00, 1.183847925805092e-02, 1.577835981499925e-12, 2.093617645630503e+01, -4.366980541746810e+00, -1.104631697946358e+05, 3.643522715951685e-04
2577, 4.688648691788318e-02, 1.281181336248195e-03, 1.432085171410621e-01, 1.082180230285306e-03, 1.441263743656100e-13, 2.737795799552090e+01, 1.500241362689327e+00, 1.405927461718349e+05, 6.586586592796760e+02
2578, 5.402246518863293e-02, 9.935631575917520e-04, 1.039146999973230e-01, 7.852496221459102e-04, 1.048092658587053e-13, 1.472686101278653e+01, 1.002810901504944e+00, 1.480763639339154e+05, 3.019024012904257e+03
2579, 1.247694982773588e-02, 4.467578587230766e-03, 1.803859893133908e+00, 1.363118307154159e-02, 1.816782527620932e-12, 3.097902659278822e+01, 2.915784049820931e+00, -1.279711654724875e+05, 4.195278949040852e-04
2580, 1.824803033022849e-02, 4.061055904234664e-03, 1.654004390043242e+00, 1.249877372828737e-02, 1.665733012503694e-12, 3.876117246484137e+01, -5.641559772494970e+00, -1.168811677114257e+05, 3.846751583316887e-04
2581, 4.580405276289001e-02, 9.917319204315392e-04, 1.545360072237253e-01, 1.167778392118847e-03, 1.556831970912366e-13, 3.141361220944447e+01, 1.401283787501760e+00, 1.391197943688240e+05, 4.382521987347953e+02
2582, 5.201178184701442e-02, 1.814285839383407e-03, 1.151243583852938e-01, 8.699573681507878e-04, 1.160631839065634e-13, 1.613806167080485e+01, 1.865174608454241e+00, 1.452862895506001e+05, 2.136256920909965e+03
2583, 5.093331179004486e-02, 4.472111027148829e-03, 3.078917072102659e-01, 2.326637585968681e-03, 3.125995885989321e-13, 9.478123592456438e+00, 1.475397479235856e+01, 1.102065343552270e+05, 7.992874224286203e+02
