"PointID","x","y","Density_0","Density_1","Density_2","Momentum_x","Momentum_y","Energy","Energy_ve"
901, 1.926431194156676e-02, 4.904689517797468e-03, 1.639665391255180e+00, 1.239041857371801e-02, 1.651375584841105e-12, 2.634525015101365e+01, -6.887245750726960e+00, -1.153508557127732e+05, 3.813403694975599e-04
902, 1.389685960993739e-02, 4.376060786161328e-03, 1.772550265572576e+00, 1.339458638971795e-02, 1.785318069454890e-12, 2.650186921380929e+01, 8.298067765314913e-02, -1.252250802190666e+05, 4.122459239928696e-04
903, 1.730393202636032e-02, 5.226057602876848e-03, 1.698877126669557e+00, 1.283786241815897e-02, 1.711040852181016e-12, 2.815063006702601e+01, -5.809913290187978e+00, -1.198785405831268e+05, 3.951114115397150e-04
904, 1.828761977602412e-02, 5.075122243772670e-03, 1.667522550429037e+00, 1.260092607377232e-02, 1.679378177394431e-12, 2.700996845031874e+01, -5.834609979161234e+00, -1.174274862729828e+05, 3.878192017907890e-04
905, 6.110799587984788e-02, 4.828601994068364e-03, 2.932180393928127e-01, 2.215753446292542e-03, 2.963775609787959e-13, 2.517351997040685e+00, 1.564566942750357e+01, 1.124039013494318e+05, 2.282175531366218e+03
906, 2.217839091024499e-02, 8.800096363029693e-04, 1.584968893517712e+00, 1.197709491323446e-02, 1.596341129272176e-12, 2.849218569558157e+00, -3.401854474716353e+00, -1.117083070501664e+05, 3.686194180686744e-04
907, 2.941043232768263e-02, 9.501274979459886e-04, 1.589829577235221e+00, 1.201382552067143e-02, 1.601219219977179e-12, 7.511814624882706e+01, -2.656037772816446e+00, -1.140106478108754e+05, 3.697425348629249e-04
908, 3.971206542753784e-02, 4.000436999459661e-03, 5.035056572950534e-01, 3.804828644547299e-03, 5.074332422766107e-13, 1.404790361047697e+01, 2.635608085267317e+01, 7.892425517963195e+04, 8.248648043381557e+00
909, 2.542730184220186e-02, 9.397191165127374e-04, 1.598155680521524e+00, 1.207674317774663e-02, 1.609619158073632e-12, 4.724192671407044e+01, -4.343641615047741e+00, -1.140217865188816e+05, 3.716816254705269e-04
910, 3.514467918810295e-02, 1.014609278967993e-03, 1.298938698807894e+00, 9.815657673615964e-03, 1.305993572473959e-12, 5.775543347188194e+00, 1.577844024401474e+01, -5.859708963900116e+04, 3.013886764386152e-04
911, 3.254927482575452e-02, 9.651437900853462e-04, 1.582443314895224e+00, 1.195800993623830e-02, 1.593811592533362e-12, 7.526115034475374e+01, -1.237972149750355e-01, -1.139498448065145e+05, 3.680238506277374e-04
912, 2.151170004754919e-02, 1.919341013506573e-03, 1.586373444273734e+00, 1.198770864690647e-02, 1.597825028747556e-12, 4.065099090826472e+00, -5.067080043012340e+00, -1.119992012965053e+05, 3.689462860927289e-04
913, 5.853043776159334e-02, 9.406498098160736e-04, 8.151374775891294e-02, 6.159729049792646e-04, 8.209974075936856e-14, 7.097732061476470e+00, 7.582752422457177e-01, 1.539355316657040e+05, 5.138985344878020e+03
914, 2.121688036313567e-02, 2.313186316762854e-03, 1.589407143179023e+00, 1.201063332377245e-02, 1.600888205076287e-12, 6.561135065598060e+00, -6.499888312150665e+00, -1.122238241317374e+05, 3.696517995374937e-04
915, 7.662146158708248e-02, 8.359714552118564e-04, 1.140410525951902e+00, 8.617711783016466e-03, 1.148702870209625e-12, -2.222342769766482e+01, -4.442699440719235e-03, -5.027448760779307e+04, 2.749822021364112e-04
916, 3.841343783581875e-02, 3.888857451349394e-03, 5.360805304750405e-01, 4.050986376384525e-03, 5.413471406073694e-13, 1.478507863504737e+01, 2.520641683272719e+01, 7.665115472449435e+04, 2.086895670589588e+00
917, 7.370144103465995e-02, 7.407457819485002e-04, 9.606468847187133e-01, 7.259296358079886e-03, 9.675979073072681e-13, -1.992889523255749e+01, 4.547764502303604e-01, -1.681174392634652e+04, 2.867603063123845e-04
918, 7.069315857067583e-02, 7.805312363289043e-04, 7.665277969449988e-01, 5.792401488252664e-03, 7.719363076261462e-13, -1.283236199601309e+01, 9.972833061502535e-01, 1.897836478402884e+04, 2.811830099309875e-01
919, 6.793379138245272e-02, 8.359714552069829e-04, 5.575870307093493e-01, 4.213504010400455e-03, 5.615595086179295e-13, -1.882257559997561e+00, 2.303958183149978e+00, 5.716726675862852e+04, 1.609547322947669e+02
920, 6.483933084826979e-02, 8.612610118397995e-04, 1.958478947811214e-01, 1.479958902630374e-03, 1.961770450774262e-13, 3.318021558723738e+00, 1.478089051600457e+00, 1.302522456445056e+05, 2.363060762483511e+03
921, 2.087346763792516e-02, 2.667675556321647e-03, 1.592765077372702e+00, 1.203600814135688e-02, 1.604253804777344e-12, 8.564822864739071e+00, -6.800314496678407e+00, -1.124421779030374e+05, 3.704327836601716e-04
922, 6.302148171209443e-02, 4.699289452763930e-03, 3.438027793439878e-01, 2.598005889247387e-03, 3.485542106877530e-13, 2.374924512584183e+00, 1.548970223770044e+01, 1.018270750752267e+05, 1.724363834254695e+03
923, 4.446385394157053e-02, 4.269167714106426e-03, 4.015414206162908e-01, 3.034318039925018e-03, 4.021452847725209e-13, 1.069493734345638e+01, 2.282970688747673e+01, 9.408863809584662e+04, 1.967020523945725e+02
924, 5.639762572993001e-02, 5.040091744312702e-03, 4.055408812760999e-01, 3.064540664563882e-03, 4.021155999015970e-13, 1.622243795539162e+00, 2.344880582968760e+01, 9.290290414934121e+04, 2.009402083762330e+03
925, 1.816468160618450e-02, 3.992197699752130e-03, 1.664721220204547e+00, 1.257975733152188e-02, 1.676485283824756e-12, 2.024735679442237e+01, -2.905849260675589e+00, -1.174431970026298e+05, 3.871678903010272e-04
926, 2.648817444864483e-02, 9.353917457353290e-04, 1.596839635418332e+00, 1.206679825253366e-02, 1.608275948368588e-12, 5.573844849663705e+01, -3.542187755853692e+00, -1.140843098870552e+05, 3.713746130793879e-04
927, 2.191023367696990e-02, 1.150877546875156e-03, 1.584488562443579e+00, 1.197346520738433e-02, 1.595909186727712e-12, 1.457051570398314e+00, -2.469909885071632e+00, -1.118055903252583e+05, 3.685080343173795e-04
928, 4.245523607012495e-02, 9.255622831800057e-04, 1.654194546719601e-01, 1.250021068050327e-03, 1.666132148953780e-13, 3.667106356403860e+01, 1.075794803004694e+00, 1.406330655397858e+05, 2.546415256996166e+02
929, 4.043940412735984e-02, 9.344357460698077e-04, 2.132253402986989e-01, 1.611274611829303e-03, 2.147357103265850e-13, 4.101548976382070e+01, 1.010800536570476e+00, 1.339894809106970e+05, 6.171653832495690e+01
930, 1.608515381011609e-02, 5.434195244354154e-03, 1.729388515806095e+00, 1.306842707158373e-02, 1.741665571824077e-12, 2.332083704290534e+01, -4.210690782266602e+00, -1.220030610769077e+05, 4.022076805218426e-04
931, 5.040435234306699e-02, 9.170945953550309e-04, 9.645295554275991e-02, 7.288636439000826e-04, 9.718232651613539e-14, 2.017861038164056e+01, 8.336232943560945e-01, 1.509882413818759e+05, 3.006617687465880e+03
932, 5.560155749813692e-02, 9.162174753197061e-04, 8.343486690291858e-02, 6.304901781077380e-04, 8.409876647621334e-14, 1.172809402557410e+01, 8.403992347239778e-01, 1.536630883752799e+05, 4.790970855225689e+03
933, 4.561477499438860e-02, 9.105238836443942e-04, 1.256780941872629e-01, 9.497085203068918e-04, 1.266319118980076e-13, 2.984736195406148e+01, 1.141554153420814e+00, 1.461070283745702e+05, 1.002418882888991e+03
934, 2.367639116244408e-02, 9.074762531612410e-04, 1.594404489656402e+00, 1.204839664727978e-02, 1.605800295838036e-12, 2.713864869301367e+01, -7.548405963912314e+00, -1.129652812848838e+05, 3.708113291411890e-04
935, 3.769486035022050e-02, 9.115753189893711e-04, 3.640317300693560e-01, 2.750869496746182e-03, 3.667876164710651e-13, 4.511546411407627e+01, 9.554832987389287e-01, 1.105510808272770e+05, 1.609298894865204e+00
936, 3.630585760863417e-02, 9.023086175821164e-04, 5.791433998431513e-01, 4.376398487480548e-03, 5.833483255732933e-13, 4.282591827353139e+01, 1.205231196089160e+00, 7.335699592317085e+04, 3.495223571663354e-02
937, 3.282273106522011e-02, 3.521467905763379e-03, 1.542573752995904e+00, 1.165672861206215e-02, 1.553602702291159e-12, 1.137136245481247e+01, 6.394576020529691e-01, -1.082481314155924e+05, 3.587898967424106e-04
938, 4.802120797524857e-02, 9.019113599293468e-04, 1.078880096050972e-01, 8.152746317767060e-04, 1.086750680016144e-13, 2.462789286824530e+01, 9.834384873077955e-01, 1.489094349612464e+05, 1.954531630991676e+03
939, 4.194906696182346e-02, 9.029243943800933e-04, 1.756801617150617e-01, 1.327557897091383e-03, 1.769755983656133e-13, 3.805303817150995e+01, 1.110875126736268e+00, 1.391801876609718e+05, 1.842330532560370e+02
940, 4.397068571932262e-02, 9.020669103775741e-04, 1.432229025747148e-01, 1.082288936333029e-03, 1.442924760237462e-13, 3.353039776282191e+01, 1.033444412992383e+00, 1.436622625044273e+05, 5.353842201627309e+02
941, 5.800023327384103e-02, 8.945391686530007e-04, 8.124017332386774e-02, 6.139055918680524e-04, 8.186529597842885e-14, 8.019034008138670e+00, 8.072551191055168e-01, 1.541033938142442e+05, 5.148005045119157e+03
942, 3.201246641008085e-02, 9.039350259991991e-04, 1.581772176052943e+00, 1.195293835808504e-02, 1.593126466504822e-12, 7.771694446010915e+01, 6.555462361133800e-01, -1.135596001086377e+05, 3.678678731768094e-04
943, 4.991091892506021e-02, 9.092246539347150e-04, 9.853841220039206e-02, 7.446227622196877e-04, 9.930601460489995e-14, 2.112374976350969e+01, 9.327691162159734e-01, 1.505592007700394e+05, 2.784006045050711e+03
944, 4.610266975204414e-02, 9.011413436506154e-04, 1.212950327578219e-01, 9.165871493036189e-04, 1.221584476016621e-13, 2.868332435554503e+01, 1.131535146145586e+00, 1.467197428614509e+05, 1.180164344661834e+03
945, 5.383361690842901e-02, 9.021453094837411e-04, 8.656061620729676e-02, 6.541104499291592e-04, 8.735821229511833e-14, 1.460218590067946e+01, 8.154307343273002e-01, 1.530280906041729e+05, 4.307661553773868e+03
946, 5.193899351606214e-02, 8.898545474260845e-04, 9.124764163109708e-02, 6.895287780688156e-04, 9.199553206362528e-14, 1.767568521773392e+01, 8.540219793780133e-01, 1.520505736379092e+05, 3.640344889557119e+03
947, 3.817441175369014e-02, 9.047021824273583e-04, 3.232422343936894e-01, 2.442636531942731e-03, 3.255897985221597e-13, 4.501488608873124e+01, 7.769214966548585e-01, 1.170797833409375e+05, 3.985494865109825e+00
948, 3.396495887011761e-02, 9.058479595471224e-04, 1.579147066437240e+00, 1.193310125771458e-02, 1.590468889257389e-12, 7.393183473548392e+01, 2.759021840464069e+00, -1.136070127096490e+05, 3.672621266305813e-04
949, 5.609610433768134e-02, 9.039222111402670e-04, 8.273535238302403e-02, 6.252041741790939e-04, 8.336978092806091e-14, 1.091164199840449e+01, 7.625375817326080e-01, 1.538833756870825e+05, 4.904586114542325e+03
950, 2.805989127305052e-02, 9.073136817889100e-04, 1.593100368223952e+00, 1.203854182537212e-02, 1.604532113151115e-12, 6.591258489243404e+01, -3.088013133499581e+00, -1.140169546429983e+05, 3.705039019599884e-04
951, 3.994345046478766e-02, 9.057753033884973e-04, 2.310274427893590e-01, 1.745799315788849e-03, 2.327756200445970e-13, 4.233393900801840e+01, 1.019883522497657e+00, 1.313402742568077e+05, 3.763806975999402e+01
952, 2.997398818662027e-02, 9.040141289426967e-04, 1.586504002570053e+00, 1.198869523352910e-02, 1.597888364548826e-12, 7.802823598834253e+01, -1.523343679419306e+00, -1.137083626906478e+05, 3.689689718079409e-04
953, 3.582373002322289e-02, 9.039220436754776e-04, 7.392801595685619e-01, 5.586499946363342e-03, 7.445486535406092e-13, 4.000404731768850e+01, 1.613445793963185e+00, 4.495260964187754e+04, 2.994597645344402e-03
954, 2.416049056917784e-02, 9.039220436754806e-04, 1.595247338502674e+00, 1.205476578213829e-02, 1.606635944890396e-12, 3.399159347644524e+01, -6.581489583939450e+00, -1.132214494821728e+05, 3.710067208762990e-04
955, 2.596694711377597e-02, 9.177277612686778e-04, 1.596624841335446e+00, 1.206517512344384e-02, 1.608086034548085e-12, 5.175810783132675e+01, -3.902278710640721e+00, -1.139507582836732e+05, 3.713251778259648e-04
956, 5.529948233628508e-02, 4.980408459299581e-03, 4.113942281333308e-01, 3.108772504791667e-03, 4.103357730482517e-13, 2.883342789696040e+00, 2.392061026720490e+01, 9.187503480131659e+04, 1.842359426684439e+03
957, 5.003536711494603e-02, 4.643655680075373e-03, 4.061692694769567e-01, 3.069289190000480e-03, 4.110208609632004e-13, 5.539135794709437e+00, 2.380640993558630e+01, 9.279502654820780e+04, 9.619921713715537e+02
958, 4.661962206524113e-02, 4.418350520451761e-03, 3.940611127213278e-01, 2.977791783787989e-03, 3.975488488387126e-13, 7.223501414642094e+00, 2.262753165672025e+01, 9.458656536624600e+04, 4.272572144311952e+02
959, 3.732510503842842e-02, 3.820472260822468e-03, 5.955800870978496e-01, 4.500605192175057e-03, 6.007929644315753e-13, 1.546766175748482e+01, 2.497764650723483e+01, 6.818916167861401e+04, 4.100786827380267e-01
960, 3.096681162367636e-02, 3.413271707030109e-03, 1.546769551917981e+00, 1.168843490114572e-02, 1.557819096927298e-12, 1.146437252262742e+01, 6.375624148757605e-01, -1.086633026863011e+05, 3.597356040240765e-04
961, 4.184363887019333e-02, 4.112549947568492e-03, 4.470089753316557e-01, 3.377901576811787e-03, 4.520605091038377e-13, 1.120539346659105e+01, 2.448222074776863e+01, 8.806157960717585e+04, 4.893734926909529e+01
962, 1.486481367035591e-02, 5.645335627081008e-03, 1.756331118289448e+00, 1.327202356390111e-02, 1.768886538698366e-12, 1.920181462943724e+01, -3.510410174281332e+00, -1.236593865111344e+05, 4.084740511202070e-04
963, 1.657089179495363e-02, 5.367012356723934e-03, 1.716004387207038e+00, 1.296728756075976e-02, 1.728116078250630e-12, 2.276857086256436e+01, -4.676749517630188e+00, -1.210621612480293e+05, 3.990948786826494e-04
964, 1.560554410935845e-02, 5.532513671021600e-03, 1.740976032614396e+00, 1.315599017089077e-02, 1.753386448311372e-12, 2.076879497384942e+01, -3.810735238062636e+00, -1.226523561790969e+05, 4.049027556881309e-04
965, 2.539220123557332e-02, 3.899541145311334e-03, 1.579030260200001e+00, 1.193221859093403e-02, 1.590257625283732e-12, 8.857278995592321e+00, -1.597279582545997e+00, -1.112683912450878e+05, 3.672380818428519e-04
966, 2.635124750139471e-02, 3.715659413528565e-03, 1.577036758966764e+00, 1.191715434987684e-02, 1.588282716417609e-12, 1.100803547395964e+01, -2.000327748035128e+00, -1.111018627713709e+05, 3.667741613445703e-04
967, 2.342627534242239e-02, 4.227064146309514e-03, 1.584249269694359e+00, 1.197165694983306e-02, 1.595628688487306e-12, 1.030856248396443e+01, -2.160531570050241e+00, -1.115169407498645e+05, 3.684521033090953e-04
968, 2.733264141528693e-02, 3.562334176243026e-03, 1.572743582607653e+00, 1.188471221114302e-02, 1.583996698811693e-12, 1.251870620971866e+01, -2.241368293935188e+00, -1.107310190638911e+05, 3.657755661778262e-04
969, 2.438338359786177e-02, 4.060014328262445e-03, 1.581880649598967e+00, 1.195375805742471e-02, 1.593214738660668e-12, 9.928879233169765e+00, -2.108353461710060e+00, -1.114139086638531e+05, 3.679010932328008e-04
970, 1.779957657676543e-02, 5.162155907834253e-03, 1.682507869316792e+00, 1.271416525932212e-02, 1.694432686221038e-12, 2.564155628404350e+01, -5.247078806091540e+00, -1.185907684510237e+05, 3.913044124588463e-04
971, 1.877752722513994e-02, 4.999274078845400e-03, 1.652380599349005e+00, 1.248650326964116e-02, 1.664135251671187e-12, 2.660114525119847e+01, -6.041161506964644e+00, -1.162732447528198e+05, 3.842976097699715e-04
972, 5.345842509665139e-02, 4.860148697115750e-03, 4.132837338680651e-01, 3.123050885652415e-03, 4.170142330640946e-13, 4.381529904032152e+00, 2.394931219928442e+01, 9.166800899030468e+04, 1.587951601799960e+03
973, 3.389576323041830e-02, 3.603726937501169e-03, 1.541340036075300e+00, 1.164740581417356e-02, 1.552320380603633e-12, 1.217851552628574e+01, 1.179381602434185e+00, -1.083046741887524e+05, 3.655784891464994e-04
974, 7.764662371326196e-02, 4.653595855537811e-03, 1.205321537310050e+00, 9.108223203858640e-03, 1.214354998936993e-12, -7.073938233593262e+00, 7.014550250634415e+00, -6.116307344089966e+04, 2.841708347819627e-04
975, 6.214201124605928e-02, 8.200602393467833e-04, 1.000221617214580e-01, 7.558349752247367e-04, 1.012615267350178e-13, 3.266159444271388e+00, 8.765321694831709e-01, 1.486963730631286e+05, 4.097320942423516e+03
976, 6.686125849870050e-02, 4.657561563048552e-03, 6.384467981632895e-01, 4.824534998715919e-03, 6.446160921067649e-13, 1.160459905598356e+00, 1.769880531637112e+01, 4.231097434655113e+04, 2.807507856248656e+02
977, 6.968643345519265e-02, 4.565209073075285e-03, 8.234100823049573e-01, 6.222242435557424e-03, 8.292992625449394e-13, -3.220690725992212e+00, 1.628240239121901e+01, 7.366295255966167e+03, 4.207846766654280e+00
978, 7.270873867379553e-02, 4.708908888423447e-03, 9.895678950557906e-01, 7.477843035690005e-03, 9.968716034051826e-13, -4.657239761694857e+00, 1.460187331598387e+01, -2.265730476550682e+04, 3.358559087748577e-03
979, 7.551508832336383e-02, 4.681036450840115e-03, 1.110340791168190e+00, 8.390484568026471e-03, 1.118050737496577e-12, -6.871139431133243e+00, 1.100099185296444e+01, -4.454476841615987e+04, 2.639102266760715e-04
980, 6.503973407602101e-02, 4.617959902847207e-03, 4.690524938876124e-01, 3.544477283786159e-03, 4.734155993548284e-13, 2.884144499052209e+00, 1.734649868254910e+01, 7.531334753873298e+04, 9.521689431177301e+02
981, 2.293991004911061e-02, 9.479906681646519e-04, 1.591551584215523e+00, 1.202683816787775e-02, 1.602910102821901e-12, 1.614122665248573e+01, -7.627025166549480e+00, -1.123138308998739e+05, 3.701488848233522e-04
982, 2.304812160548702e-02, 1.193185137291407e-03, 1.595604401660422e+00, 1.205746399239825e-02, 1.606973426142563e-12, 2.093099190642598e+01, -9.297970687503440e+00, -1.130214069907396e+05, 3.710907935507670e-04
983, 1.382079785427470e-02, 5.759862972127956e-03, 1.772984307488301e+00, 1.339786630343904e-02, 1.785623620295447e-12, 1.795342628789263e+01, -4.194963864266259e-01, -1.245712548830251e+05, 4.123473466910489e-04
984, 7.920614337986656e-02, 2.291666666660721e-03, 1.297305730525366e+00, 9.803317862917178e-03, 1.306797504928963e-12, -1.985586123067025e+01, -5.060038247161426e-01, -7.947969176594926e+04, 3.116310321541776e-04
985, 1.297010961887752e-02, 4.401868018919894e-03, 1.793657783349751e+00, 1.355408904294594e-02, 1.806564415533758e-12, 2.585433518410107e+01, 1.357389960402351e+00, -1.268767853354671e+05, 4.171550744469311e-04
986, 2.477315412060895e-02, 9.741570323862105e-04, 1.598878854399927e+00, 1.208220796775973e-02, 1.610334104320518e-12, 4.188535179005308e+01, -5.297693792902871e+00, -1.138824254850699e+05, 3.718503610863964e-04
987, 2.491357322539811e-02, 1.203421245493163e-03, 1.603452176596171e+00, 1.211676707755485e-02, 1.614970176127364e-12, 4.359104896178511e+01, -5.848174221951608e+00, -1.148335247091093e+05, 3.729133545710935e-04
988, 1.462314626644345e-02, 4.484718783511544e-03, 1.762524533918752e+00, 1.331882519334161e-02, 1.775166954845608e-12, 3.329321192603662e+01, -1.359512852253661e-01, -1.248256252985298e+05, 4.099139627665277e-04
989, 2.334934780941843e-02, 1.183247530012279e-03, 1.597851843099477e+00, 1.207444717707616e-02, 1.609274338624155e-12, 2.500536930590593e+01, -9.625564982550559e+00, -1.134607922647340e+05, 3.716129784309666e-04
990, 2.318269823154159e-02, 1.446317683152688e-03, 1.601249006599237e+00, 1.210011843777954e-02, 1.612667251525098e-12, 2.608109935382924e+01, -1.085774195452427e+01, -1.140724073076070e+05, 3.724028097954654e-04
991, 2.346191520240265e-02, 1.453727040256105e-03, 1.603675668155883e+00, 1.211845593065084e-02, 1.615161061267480e-12, 3.003538265761725e+01, -1.112369503794478e+01, -1.145902693530802e+05, 3.729666922159749e-04
992, 2.331866127310312e-02, 1.715483308224325e-03, 1.608332145113184e+00, 1.215364341395524e-02, 1.619863913147772e-12, 3.153337466597167e+01, -1.230703573555809e+01, -1.153925946610897e+05, 3.740494601694588e-04
993, 2.363461814887935e-02, 1.739877678678913e-03, 1.610005383697697e+00, 1.216628753424122e-02, 1.621541520242383e-12, 3.461028534967252e+01, -1.182709822571092e+01, -1.158365770896181e+05, 3.744381522404579e-04
994, 2.343538773860976e-02, 2.054020923395366e-03, 1.614364301073884e+00, 1.219922645647934e-02, 1.625957237792801e-12, 3.563732003033319e+01, -1.298630278277184e+01, -1.165901831203280e+05, 3.754518751411001e-04
995, 2.381911996533383e-02, 2.063368370923248e-03, 1.614442444468113e+00, 1.219981696071784e-02, 1.626029832162673e-12, 3.771216635059908e+01, -1.178294937497295e+01, -1.167794523309436e+05, 3.754696524167893e-04
996, 2.306646014539581e-02, 2.029484883177208e-03, 1.612461235700247e+00, 1.218484560982720e-02, 1.624003386850484e-12, 3.264167276127441e+01, -1.355084144290523e+01, -1.161081912623391e+05, 3.750097576786356e-04
997, 2.358755599407586e-02, 2.436625666242477e-03, 1.616415501208823e+00, 1.221472670938813e-02, 1.628017707647513e-12, 3.764951237452951e+01, -1.267166129212040e+01, -1.171136657131220e+05, 3.759287789092212e-04
998, 2.404685242201247e-02, 2.443670999382008e-03, 1.613910728006102e+00, 1.219579895218877e-02, 1.625484861952510e-12, 3.847371149991854e+01, -1.089194932713559e+01, -1.168663620486138e+05, 3.753459448359134e-04
999, 2.394138135023192e-02, 1.753462239803914e-03, 1.611124588525674e+00, 1.217474500145518e-02, 1.622670062966573e-12, 3.734906737590777e+01, -1.080073932327593e+01, -1.161501533976777e+05, 3.746980458654608e-04
1000, 2.379797813473555e-02, 2.939349977872061e-03, 1.610969053687250e+00, 1.217356967522002e-02, 1.622531216725792e-12, 3.646309246471868e+01, -1.123382914180471e+01, -1.162564269162220e+05, 3.746625445030937e-04
1001, 2.431179568092344e-02, 2.889391711583643e-03, 1.607639994819969e+00, 1.214841305909450e-02, 1.619199101899579e-12, 3.696082052325887e+01, -9.636359713538120e+00, -1.158461714910986e+05, 3.738880047364008e-04
1002, 2.455714568829901e-02, 2.385085929864205e-03, 1.611625197969865e+00, 1.217852794435827e-02, 1.623190742640994e-12, 3.971564393125073e+01, -9.259932170636313e+00, -1.166148860798549e+05, 3.748140356307736e-04
1003, 2.328629066821371e-02, 2.842764225332046e-03, 1.616365417441734e+00, 1.221434824263425e-02, 1.627971155761730e-12, 3.690444662080344e+01, -1.333619016028391e+01, -1.169763338001558e+05, 3.759176678485872e-04
1004, 2.481026440421542e-02, 2.844499102576004e-03, 1.604955024607391e+00, 1.212812361164433e-02, 1.616506850662047e-12, 3.756371699808483e+01, -8.596139971878278e+00, -1.155104716999949e+05, 3.732633186919846e-04
1005, 2.508873376409068e-02, 2.445731867614940e-03, 1.608519075606283e+00, 1.215505598695086e-02, 1.620086826319938e-12, 4.069806520084013e+01, -8.291049238375839e+00, -1.162250125968110e+05, 3.740914510728597e-04
1006, 2.531672209857336e-02, 2.891826541845077e-03, 1.600615180688637e+00, 1.209532882132631e-02, 1.612139050853961e-12, 3.754977382273585e+01, -8.055095923176511e+00, -1.148755516045011e+05, 3.722540187612445e-04
1007, 2.557769583671464e-02, 2.371163356633226e-03, 1.606325200305708e+00, 1.213847758417578e-02, 1.617863972084222e-12, 4.264218216928594e+01, -7.655232896775273e+00, -1.160180685324926e+05, 3.735809087548447e-04
1008, 2.582904715721351e-02, 2.837422265295936e-03, 1.598357071271954e+00, 1.207826502220786e-02, 1.609864251638223e-12, 3.874556994401961e+01, -7.658690828739602e+00, -1.146295231729378e+05, 3.717286468540359e-04
1009, 2.607504262954798e-02, 2.409169522268570e-03, 1.603020377950872e+00, 1.211350411549949e-02, 1.614537356312929e-12, 4.364661075766393e+01, -7.415824533512433e+00, -1.155948506500604e+05, 3.728121991682814e-04
1010, 2.589809547270547e-02, 1.934679221396228e-03, 1.607735952711400e+00, 1.214913818169998e-02, 1.619263368425775e-12, 4.637179489174034e+01, -6.890371085162290e+00, -1.163230180399699e+05, 3.739084173744119e-04
1011, 2.628493851626634e-02, 2.023777574128346e-03, 1.605200932584926e+00, 1.212998185832614e-02, 1.616709650903289e-12, 4.715901965620597e+01, -6.810188613549062e+00, -1.160398875898668e+05, 3.733187368590347e-04
1012, 2.653686397068471e-02, 2.419070217037074e-03, 1.599961525340736e+00, 1.209038936025919e-02, 1.611460103161438e-12, 4.488404689522164e+01, -7.112888947365960e+00, -1.152014009991227e+05, 3.721006702106505e-04
1013, 2.670726088702802e-02, 1.964504650689718e-03, 1.603666543853596e+00, 1.211838698126327e-02, 1.615156526762093e-12, 4.927802466537889e+01, -6.101689861588299e+00, -1.159084580790866e+05, 3.729616140384622e-04
1014, 2.701941985649715e-02, 2.465681118528199e-03, 1.597087121838672e+00, 1.206866842699424e-02, 1.608585368274963e-12, 4.620102309949473e+01, -6.767789429348299e+00, -1.148339865448239e+05, 3.714320628504439e-04
1015, 2.723557276814512e-02, 1.923074736272484e-03, 1.601485051551932e+00, 1.210190215278724e-02, 1.612959795091159e-12, 5.113645174524538e+01, -5.714892437866423e+00, -1.156757854669633e+05, 3.724540620296483e-04
1016, 2.749825759916339e-02, 2.441071563531886e-03, 1.594841536161291e+00, 1.205169926570423e-02, 1.606331355226036e-12, 4.824833078453891e+01, -6.687761440167668e+00, -1.145900551968919e+05, 3.709096368934186e-04
1017, 2.770592738915198e-02, 1.914701292710716e-03, 1.599054230724035e+00, 1.208353322965454e-02, 1.610511415213542e-12, 5.280592782694949e+01, -6.314111791787398e+00, -1.154121510063428e+05, 3.718886104371349e-04
1018, 2.794642935096278e-02, 2.344245223510702e-03, 1.593607720954002e+00, 1.204237572509505e-02, 1.605076016806685e-12, 5.039889856938876e+01, -7.693888892050675e+00, -1.145211753245678e+05, 3.706228285701307e-04
1019, 2.815605578799136e-02, 1.937591316990877e-03, 1.596504251267808e+00, 1.206426386348660e-02, 1.607958284726448e-12, 5.473350549545618e+01, -7.359177756969547e+00, -1.151159300016910e+05, 3.712958422265118e-04
1020, 2.838240445216134e-02, 2.296765865163459e-03, 1.591540629990476e+00, 1.202675539035811e-02, 1.603000298481058e-12, 5.213025060846682e+01, -8.419367772747567e+00, -1.143253296011089e+05, 3.701457050268832e-04
1021, 2.855704829465445e-02, 1.901978858128554e-03, 1.594599396173909e+00, 1.204986949250001e-02, 1.606040684668580e-12, 5.783845819638482e+01, -7.635821336454199e+00, -1.149771227016548e+05, 3.708539502066535e-04
1022, 2.877704016875542e-02, 2.357345966666318e-03, 1.587997575362169e+00, 1.199998167780168e-02, 1.599434777270348e-12, 5.250780996066082e+01, -7.960111624201843e+00, -1.140734235072439e+05, 3.693233903281087e-04
1023, 2.909207922279301e-02, 1.866752628726002e-03, 1.592430359521212e+00, 1.203347878731590e-02, 1.603881520804100e-12, 6.016347376459333e+01, -6.289558700601617e+00, -1.149355727022953e+05, 3.703502026209948e-04
1024, 2.611853232192820e-02, 1.669313220732039e-03, 1.606691585448341e+00, 1.214124623764674e-02, 1.618198651498470e-12, 4.930839125297628e+01, -6.074960865903941e+00, -1.161501146013134e+05, 3.736653003321143e-04
1025, 2.570022252198050e-02, 1.648731073662906e-03, 1.608463052059372e+00, 1.215463263521119e-02, 1.619998870302941e-12, 4.746642483138007e+01, -6.383192260237271e+00, -1.162363067781812e+05, 3.740775733638714e-04
1026, 2.793936875768618e-02, 1.661434588243889e-03, 1.599476778320661e+00, 1.208672628454096e-02, 1.610933569146040e-12, 5.698241983374393e+01, -5.981445001542016e+00, -1.155187565572081e+05, 3.719865633099921e-04
